Rel,Status,Decision,Extension
assets/thaumcraft/models/block/amber_brick.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/amber_ore.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_inner_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/ancient_outer_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/ancient_pedestal_doorway.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_pillar.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_rock.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/ancient_stone.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/ancient_stone_glyphed.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_stone_inner_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_stone_outer_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_stone_slab.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_stone_slab_top.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_stone_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/ancient_stone_tile.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_brick_inner_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_brick_outer_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_brick_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_ear_off.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_ear_on.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_ear_toggle_off.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_ear_toggle_on.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_inner_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_outer_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_pillar.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_stone.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_stone_brick.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_brick_inner_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_brick_outer_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_brick_slab.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_brick_slab_top.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_brick_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_inner_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_outer_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_slab.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_slab_top.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_stone_stairs.json,identical,already_present,.json
assets/thaumcraft/models/block/arcane_workbench.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_workbench_charger.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/arcane_workbench_charger.mtl,different,keep_current_1_21_or_legacy_asset,.mtl
assets/thaumcraft/models/block/arcane_workbench_charger.obj,different,keep_current_1_21_or_legacy_asset,.obj
assets/thaumcraft/models/block/banner.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/barrier.json,identical,already_present,.json
assets/thaumcraft/models/block/bellows.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/brain_box.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/brass_block.json,identical,already_present,.json
assets/thaumcraft/models/block/candle.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/centrifuge.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/chest.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/cinderpearl.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/cinnabar_ore.json,identical,already_present,.json
assets/thaumcraft/models/block/condenser.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/condenser_lattice.json,identical,already_present,.json
assets/thaumcraft/models/block/condenser_lattice_core.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/condenser_lattice_core_dirty.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/condenser_lattice_side.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/crucible.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/crystal_air.json,identical,already_present,.json
assets/thaumcraft/models/block/crystal_earth.json,identical,already_present,.json
assets/thaumcraft/models/block/crystal_entropy.json,identical,already_present,.json
assets/thaumcraft/models/block/crystal_fire.json,identical,already_present,.json
assets/thaumcraft/models/block/crystal_flux.json,identical,already_present,.json
assets/thaumcraft/models/block/crystal_order.json,identical,already_present,.json
assets/thaumcraft/models/block/crystal_water.json,identical,already_present,.json
assets/thaumcraft/models/block/deepslate_amber_ore.json,identical,already_present,.json
assets/thaumcraft/models/block/deepslate_cinnabar_ore.json,identical,already_present,.json
assets/thaumcraft/models/block/deepslate_quartz_ore.json,identical,already_present,.json
assets/thaumcraft/models/block/dioptra.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/effect_glimmer.json,identical,already_present,.json
assets/thaumcraft/models/block/effect_sap.json,identical,already_present,.json
assets/thaumcraft/models/block/effect_shock.json,identical,already_present,.json
assets/thaumcraft/models/block/eldritch_pillar.json,identical,already_present,.json
assets/thaumcraft/models/block/eldritch_stone.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/eldritch_stone_tile.json,identical,already_present,.json
assets/thaumcraft/models/block/empty.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/essentia_input.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/essentia_output.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/essentia_reservoir.json,identical,already_present,.json
assets/thaumcraft/models/block/everfull_urn.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/flesh_block.json,identical,already_present,.json
assets/thaumcraft/models/block/flux_goo.json,identical,already_present,.json
assets/thaumcraft/models/block/flux_scrubber.json,identical,already_present,.json
assets/thaumcraft/models/block/focal_manipulator.json,identical,already_present,.json
assets/thaumcraft/models/block/golem_builder.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/golembuilder.mtl,different,keep_current_1_21_or_legacy_asset,.mtl
assets/thaumcraft/models/block/golembuilder.obj,different,keep_current_1_21_or_legacy_asset,.obj
assets/thaumcraft/models/block/greatwood.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_inner_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/greatwood_leaves.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_log.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_log_horizontal.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_outer_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/greatwood_planks.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_sapling.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_slab.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_slab_top.json,identical,already_present,.json
assets/thaumcraft/models/block/greatwood_stairs.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/hole.json,identical,already_present,.json
assets/thaumcraft/models/block/hungry_chest.json,identical,already_present,.json
assets/thaumcraft/models/block/infernal_furnace.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/infusion_matrix.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_dot.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_dot_0.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_dot_1.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_dot_2.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_dot_3.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_extend.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_side.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_side0.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_side1.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_side_alt.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_side_alt0.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/inlay_side_alt1.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/jar_brain.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_brain_item.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/jar_normal.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/jar_normal_100.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_normal_25.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_normal_50.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_normal_75.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_void.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/jar_void_100.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_void_25.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_void_50.json,identical,already_present,.json
assets/thaumcraft/models/block/jar_void_75.json,identical,already_present,.json
assets/thaumcraft/models/block/lamp.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/lamp_arcane.json,identical,already_present,.json
assets/thaumcraft/models/block/lamp_fertility.json,identical,already_present,.json
assets/thaumcraft/models/block/lamp_growth.json,identical,already_present,.json
assets/thaumcraft/models/block/lamp_stand.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/levitator.json,identical,already_present,.json
assets/thaumcraft/models/block/levitator_off.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/levitator_on.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/liquid_death.json,identical,already_present,.json
assets/thaumcraft/models/block/log_taintwood.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/loot_crate_common.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/loot_crate_rare.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/loot_crate_uncommon.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/loot_urn_common.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/loot_urn_rare.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/loot_urn_uncommon.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/matrix_cost.json,identical,already_present,.json
assets/thaumcraft/models/block/matrix_speed.json,identical,already_present,.json
assets/thaumcraft/models/block/mirror_essentia.json,identical,already_present,.json
assets/thaumcraft/models/block/mirror_essentia_on.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/mirror_item.json,identical,already_present,.json
assets/thaumcraft/models/block/nitor_black.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_blue.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_brown.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_cyan.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_gray.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_green.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_light_blue.json,identical,already_present,.json
assets/thaumcraft/models/block/nitor_light_gray.json,identical,already_present,.json
assets/thaumcraft/models/block/nitor_lime.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_magenta.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_orange.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_pink.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_purple.json,different,keep_current_1_21_or_legacy_asset,.json
assets/thaumcraft/models/block/nitor_red.json,different,keep_current_1_21_or_legacy_asset,.json
